Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
9,2003.0,6,86,0.592,0.152,0.0,0.024,0.76,7.1,8.6,0
2,2012.0,0,76,0.4,0.216,0.032,0.12,0.76,7.4,7.3,1
2,2013.0,0,47,0.024,0.328,0.408,0.0,0.76,7.8,4.1,0
2,2012.0,2,94,0.328,0.256,0.072,0.096,0.76,7.9,6.9,2
0,2000.0,10,26,0.216,0.168,0.328,0.056,0.76,7.5,8.4,1
2,2011.0,4,94,0.192,0.416,0.008,0.144,0.76,7.9,7.7,1
1,2010.0,2,26,0.496,0.192,0.0,0.072,0.76,7.3,7.3,2
2,2010.0,2,14,0.2319999999999999,0.264,0.16,0.104,0.76,6.8,6.9,1
2,2011.0,0,23,0.288,0.344,0.0,0.128,0.76,7.3,7.1,3
0,2004.0,2,76,0.6320000000000001,0.024,0.0,0.104,0.752,7.0,7.4,2
9,2004.0,6,86,0.584,0.152,0.0,0.024,0.752,7.3,7.8,0
13,2011.0,2,60,0.384,0.216,0.104,0.048,0.752,8.1,8.2,3
0,2003.0,0,47,0.368,0.288,0.0,0.096,0.752,7.9,8.4,2
2,2013.0,0,94,0.272,0.312,0.048,0.12,0.752,8.4,7.7,2
2,2011.0,0,3,0.312,0.312,0.0,0.128,0.752,7.7,4.8,3
8,2008.0,3,75,0.152,0.048,0.504,0.04,0.752,6.4,7.8,1
2,2008.0,7,86,0.408,0.24,0.008,0.096,0.752,7.8,7,1
1,2009.0,1,26,0.6960000000000001,0.0,0.0,0.056,0.752,8.3,6.7,0
2,2009.0,0,26,0.432,0.216,0.0,0.104,0.752,8.3,7.6,2
7,2009.0,1,3,0.5519999999999999,0.136,0.0,0.064,0.752,4.7,4.5,3
0,2006.0,0,89,0.6000000000000001,0.024,0.032,0.096,0.752,8.7,9.1,1
5,2003.0,0,94,0.4559999999999999,0.264,0.0,0.032,0.752,9.2,7.8,1
0,2006.0,1,76,0.6240000000000001,0.024,0.0,0.104,0.752,8.3,8.9,0
0,2002.0,1,26,0.368,0.288,0.0,0.096,0.7440000000000001,7.9,6.8,0
2,2013.0,7,58,0.256,0.256,0.12,0.12,0.7440000000000001,7.7,7.9,1
11,2016.0,1,26,0.2319999999999999,0.392,0.0,0.12,0.7440000000000001,7.9,6.2,1
4,2005.0,8,26,0.6480000000000001,0.04,0.0,0.056,0.7440000000000001,7.0,6.1,3
5,2002.0,1,3,0.472,0.24,0.0,0.032,0.7440000000000001,9.0,8.5,1
14,2014.0,3,26,0.448,0.224,0.0,0.072,0.7440000000000001,8.5,6.9,2
2,2008.0,3,76,0.264,0.128,0.288,0.064,0.7440000000000001,6.4,7.5,1
2,2008.0,5,76,0.216,0.4,0.0,0.128,0.7440000000000001,7.0,5.5,1
13,2016.0,0,60,0.224,0.112,0.376,0.032,0.7440000000000001,8.1,8.7,0
7,2009.0,5,3,0.32,0.344,0.0,0.08,0.7440000000000001,8.5,8.6,1
10,2003.0,0,97,0.536,0.2,0.0,0.016,0.7440000000000001,7.1,8.8,0
1,2009.0,0,75,0.408,0.2,0.072,0.064,0.7440000000000001,9.0,8,2
0,2007.0,1,76,0.6160000000000001,0.024,0.0,0.104,0.7440000000000001,8.3,8.6,0
9,2006.0,4,86,0.576,0.152,0.0,0.024,0.7440000000000001,7.1,7,0
4,2007.0,8,31,0.68,0.008,0.0,0.056,0.7440000000000001,6.1,4.8,0
4,2010.0,3,81,0.424,0.072,0.216,0.04,0.7440000000000001,6.6,7,3
1,2009.0,2,16,0.288,0.36,0.016,0.08,0.7440000000000001,7.7,7.8,2
11,2014.0,0,100,0.296,0.32,0.0,0.12,0.7440000000000001,7.3,7.1,3
1,2011.0,5,3,0.6960000000000001,0.0,0.0,0.048,0.7440000000000001,3.9,5.6,3
12,1999.0,4,94,0.416,0.2799999999999999,0.0,0.048,0.7440000000000001,6.6,tbd,0
2,2008.0,2,94,0.352,0.272,0.0,0.12,0.7440000000000001,7.6,8,2
2,2014.0,0,100,0.264,0.344,0.016,0.12,0.7440000000000001,8.0,6.8,3
6,2012.0,0,94,0.224,0.424,0.0,0.096,0.7440000000000001,8.0,6.2,2
6,2012.0,2,89,0.336,0.328,0.0,0.08,0.7440000000000001,8.9,8.2,2
0,2003.0,0,47,0.36,0.2799999999999999,0.0,0.096,0.7360000000000001,5.9,8.7,0
13,2013.0,9,60,0.136,0.16,0.424,0.024,0.7360000000000001,7.1,7.5,0
0,2001.0,8,92,0.36,0.2799999999999999,0.0,0.096,0.7360000000000001,6.3,3.3,0
1,2010.0,1,26,0.6880000000000001,0.0,0.0,0.048,0.7360000000000001,8.6,7.1,0
12,2000.0,0,26,0.408,0.2799999999999999,0.0,0.048,0.7360000000000001,6.1,6.7,1
7,2006.0,4,86,0.664,0.024,0.0,0.056,0.7360000000000001,6.5,tbd,0
4,2005.0,9,14,0.352,0.04,0.312,0.04,0.7360000000000001,8.1,9.2,1
11,2015.0,1,76,0.544,0.064,0.0,0.136,0.7360000000000001,8.0,7.8,0
2,2014.0,3,94,0.344,0.272,0.0,0.128,0.7360000000000001,8.5,8.5,2
1,2014.0,3,94,0.4639999999999999,0.208,0.0,0.072,0.7360000000000001,8.2,8.4,2
2,2012.0,1,76,0.6880000000000001,0.0,0.0,0.048,0.7360000000000001,8.7,7.5,0
8,2006.0,0,86,0.44,0.168,0.0,0.128,0.7360000000000001,4.8,6.4,0
1,2010.0,0,26,0.504,0.16,0.016,0.056,0.7360000000000001,7.3,7.7,2
7,2011.0,5,60,0.184,0.336,0.144,0.072,0.7360000000000001,6.0,6.1,3
1,2008.0,7,86,0.4639999999999999,0.208,0.0,0.064,0.7360000000000001,7.9,7.1,1
9,2006.0,4,75,0.568,0.144,0.0,0.024,0.7360000000000001,5.9,8,0
1,2006.0,3,54,0.24,0.256,0.168,0.064,0.7360000000000001,7.9,7.8,1
13,2012.0,0,64,0.328,0.136,0.24,0.04,0.7280000000000001,7.4,8.2,0
7,2008.0,0,3,0.4,0.256,0.0,0.072,0.7280000000000001,7.0,6.7,3
2,2010.0,1,26,0.416,0.216,0.0,0.096,0.7280000000000001,7.8,5.4,0
0,2002.0,1,26,0.36,0.2799999999999999,0.0,0.096,0.7280000000000001,7.6,8.1,1
1,2008.0,10,94,0.4639999999999999,0.192,0.008,0.072,0.7280000000000001,7.7,7.2,1
0,2003.0,4,64,0.2799999999999999,0.216,0.168,0.072,0.7280000000000001,6.3,8.9,0
7,2010.0,3,60,0.344,0.2,0.128,0.056,0.7280000000000001,9.2,8.9,1
12,2000.0,4,16,0.016,0.6400000000000001,0.016,0.056,0.7280000000000001,9.0,8.7,0
2,2011.0,0,90,0.2,0.104,0.368,0.048,0.7280000000000001,5.7,7.4,1
14,2013.0,1,89,0.5599999999999999,0.088,0.0,0.072,0.7280000000000001,8.6,5.7,0
2,2012.0,1,26,0.2799999999999999,0.328,0.016,0.112,0.7280000000000001,8.1,6.8,0
7,2008.0,4,75,0.384,0.256,0.016,0.072,0.7280000000000001,5.6,8.1,0
5,2004.0,5,75,0.488,0.208,0.0,0.032,0.7280000000000001,7.5,7.9,0
2,2009.0,2,16,0.184,0.368,0.04,0.136,0.7280000000000001,7.6,6.5,2
0,2002.0,1,26,0.352,0.2799999999999999,0.0,0.096,0.7200000000000001,8.0,7.6,0
1,2007.0,3,54,0.36,0.208,0.088,0.064,0.7200000000000001,7.8,8.3,1
11,2016.0,7,14,0.32,0.224,0.064,0.112,0.7200000000000001,7.7,3.4,1
14,2015.0,0,81,0.352,0.312,0.0,0.064,0.7200000000000001,7.1,7,2
0,2004.0,1,76,0.352,0.2799999999999999,0.0,0.096,0.7200000000000001,7.8,7.6,0
1,2009.0,3,3,0.544,0.12,0.0,0.064,0.7200000000000001,7.3,7.3,1
0,2005.0,4,26,0.6000000000000001,0.024,0.0,0.096,0.7200000000000001,9.0,8.8,3
1,2013.0,2,26,0.408,0.248,0.008,0.064,0.7200000000000001,7.6,6.7,2
1,2012.0,0,58,0.384,0.256,0.016,0.064,0.7200000000000001,8.8,8.3,2
2,2011.0,2,86,0.256,0.312,0.032,0.12,0.7200000000000001,7.0,5.7,2
11,2015.0,0,100,0.256,0.336,0.016,0.112,0.7200000000000001,7.0,7,3
6,2014.0,3,11,0.256,0.408,0.0,0.056,0.7200000000000001,7.1,5.7,2
0,2006.0,1,76,0.136,0.104,0.44,0.04,0.7200000000000001,7.0,8.1,0
2,2009.0,4,86,0.416,0.2,0.0,0.096,0.7200000000000001,7.4,7.4,0
11,2013.0,1,26,0.504,0.104,0.0,0.12,0.7200000000000001,7.4,5.2,0
5,2003.0,6,75,0.328,0.344,0.008,0.04,0.7200000000000001,7.3,7.6,0
0,2007.0,6,3,0.592,0.024,0.008,0.096,0.7200000000000001,5.0,6.5,1
5,2002.0,2,26,0.52,0.176,0.0,0.024,0.7200000000000001,7.1,7.5,1
4,2011.0,0,23,0.272,0.368,0.0,0.08,0.7200000000000001,6.9,tbd,3
13,2013.0,0,100,0.336,0.288,0.032,0.056,0.7200000000000001,6.1,5.2,3
2,2009.0,5,3,0.336,0.272,0.0,0.112,0.7200000000000001,8.6,7.8,1
5,2004.0,3,3,0.496,0.192,0.0,0.032,0.7200000000000001,8.2,8.5,1
5,2004.0,1,26,0.6480000000000001,0.04,0.0,0.032,0.7200000000000001,8.5,7.6,0
0,2003.0,1,26,0.352,0.272,0.0,0.088,0.7200000000000001,6.8,6.6,0
10,2005.0,6,3,0.496,0.192,0.0,0.024,0.7120000000000001,7.1,tbd,0
0,2005.0,1,97,0.592,0.024,0.0,0.096,0.7120000000000001,7.6,8,2
1,2010.0,1,86,0.584,0.08,0.0,0.048,0.7120000000000001,6.8,tbd,0
10,2001.0,6,47,0.48,0.176,0.04,0.016,0.7120000000000001,9.1,8.5,1
2,2011.0,2,76,0.528,0.088,0.032,0.064,0.7120000000000001,6.7,6.3,2
0,2005.0,1,26,0.592,0.024,0.0,0.096,0.7120000000000001,8.3,6.2,0
1,2012.0,1,26,0.136,0.496,0.0,0.08,0.7120000000000001,7.7,6.7,0
10,2004.0,9,60,0.368,0.136,0.192,0.016,0.7120000000000001,8.4,8.6,0
10,2004.0,10,60,0.336,0.128,0.24,0.016,0.7120000000000001,8.5,9.1,0
4,2008.0,11,56,0.24,0.392,0.0,0.08,0.7120000000000001,7.6,tbd,0
8,2006.0,2,76,0.352,0.216,0.0,0.144,0.7120000000000001,7.7,8.3,1
9,2003.0,0,86,0.5519999999999999,0.144,0.0,0.016,0.7120000000000001,6.2,5.5,0
12,1997.0,8,76,0.128,0.088,0.448,0.048,0.7120000000000001,8.3,8.2,1
0,2001.0,1,75,0.352,0.272,0.0,0.088,0.7120000000000001,8.5,7.5,0
2,2008.0,4,23,0.336,0.264,0.0,0.112,0.7120000000000001,8.3,7.8,0
8,2009.0,2,76,0.216,0.2799999999999999,0.04,0.168,0.7120000000000001,8.1,8.1,2
4,2008.0,2,3,0.448,0.2,0.0,0.064,0.7120000000000001,7.5,7.8,1
2,2011.0,1,26,0.416,0.2,0.0,0.088,0.7120000000000001,8.0,7.3,0
7,2008.0,1,26,0.224,0.408,0.0,0.072,0.7120000000000001,8.0,8.4,0
2,2009.0,0,3,0.376,0.2319999999999999,0.0,0.104,0.7120000000000001,7.0,7.1,3
4,2008.0,3,60,0.664,0.0,0.0,0.048,0.7120000000000001,7.0,7.9,0
2,2012.0,0,26,0.656,0.0,0.0,0.056,0.7120000000000001,7.9,4.1,0
7,2008.0,5,75,0.328,0.296,0.008,0.072,0.7040000000000001,6.8,8.1,0
2,2007.0,0,26,0.304,0.288,0.0,0.12,0.7040000000000001,7.1,7.5,1
6,2009.0,2,3,0.008,0.6320000000000001,0.0,0.072,0.7040000000000001,8.6,4.2,2
2,2011.0,0,81,0.216,0.368,0.0,0.12,0.7040000000000001,7.8,8.1,1
1,2010.0,4,16,0.144,0.472,0.008,0.08,0.7040000000000001,8.4,7.5,0
2,2009.0,2,94,0.2799999999999999,0.296,0.008,0.12,0.7040000000000001,7.8,7.8,2
0,2005.0,0,89,0.344,0.272,0.0,0.088,0.7040000000000001,8.4,8.3,0
8,2011.0,7,81,0.168,0.096,0.368,0.064,0.7040000000000001,7.8,8.3,1
7,2006.0,4,94,0.6400000000000001,0.0,0.008,0.056,0.7040000000000001,5.1,7.8,0
14,2016.0,0,94,0.376,0.264,0.0,0.064,0.7040000000000001,7.7,6.4,2
13,2012.0,0,14,0.24,0.176,0.24,0.04,0.7040000000000001,8.2,8.5,2
4,2008.0,3,75,0.4,0.2319999999999999,0.008,0.064,0.7040000000000001,7.4,7.3,0
4,2008.0,0,48,0.4,0.224,0.0,0.072,0.7040000000000001,6.1,5.5,1
6,2008.0,0,89,0.008,0.6320000000000001,0.0,0.056,0.7040000000000001,9.0,6.6,2
1,2010.0,5,49,0.584,0.072,0.0,0.048,0.7040000000000001,9.3,8.2,1
1,2010.0,7,86,0.352,0.2799999999999999,0.0,0.064,0.7040000000000001,7.5,7.6,1
0,2004.0,1,34,0.344,0.264,0.0,0.088,0.7040000000000001,8.6,8.1,0
11,2015.0,2,89,0.304,0.264,0.024,0.112,0.7040000000000001,8.2,7.8,2
5,2003.0,8,54,0.52,0.152,0.0,0.024,0.6960000000000001,8.8,8.8,1
7,2007.0,1,26,0.6400000000000001,0.0,0.0,0.056,0.6960000000000001,7.6,6.8,0
12,2001.0,2,64,0.392,0.264,0.0,0.048,0.6960000000000001,4.8,6.6,1
7,2009.0,4,16,0.12,0.496,0.0,0.088,0.6960000000000001,6.9,7.2,0
5,2003.0,2,94,0.488,0.192,0.0,0.024,0.6960000000000001,8.1,8.8,2
1,2012.0,0,64,0.304,0.32,0.008,0.064,0.6960000000000001,8.0,7.9,2
1,2012.0,3,26,0.44,0.192,0.008,0.056,0.6960000000000001,8.0,7.7,2
0,2008.0,3,81,0.584,0.024,0.0,0.096,0.6960000000000001,6.8,7.2,3
8,2009.0,3,75,0.064,0.088,0.496,0.048,0.6960000000000001,6.9,8.1,1
1,2011.0,5,94,0.496,0.144,0.0,0.056,0.6960000000000001,6.3,6.8,3
2,2012.0,0,76,0.336,0.24,0.008,0.12,0.6960000000000001,7.3,6.9,0
0,2006.0,1,3,0.576,0.024,0.0,0.096,0.6960000000000001,6.9,7.3,1
1,2008.0,4,16,0.264,0.352,0.008,0.072,0.6960000000000001,8.7,7.9,0
1,2007.0,4,16,0.304,0.32,0.0,0.072,0.6960000000000001,8.3,7.4,0
1,2009.0,2,86,0.384,0.2319999999999999,0.008,0.072,0.6960000000000001,8.5,8.1,2
0,2005.0,7,26,0.576,0.024,0.0,0.096,0.6960000000000001,8.8,9,1
5,2002.0,2,73,0.384,0.296,0.0,0.016,0.6960000000000001,6.5,8.1,1
0,2002.0,1,26,0.344,0.264,0.0,0.088,0.6960000000000001,6.5,tbd,0
7,2008.0,8,1,0.408,0.216,0.008,0.064,0.6960000000000001,6.2,4.9,0
1,2008.0,2,94,0.376,0.24,0.0,0.072,0.6960000000000001,7.6,8.3,2
12,2000.0,3,18,0.24,0.16,0.24,0.048,0.6960000000000001,9.2,8.3,1
0,2007.0,0,90,0.088,0.072,0.512,0.024,0.6960000000000001,5.5,8.2,1
2,2013.0,2,26,0.208,0.336,0.024,0.128,0.6960000000000001,7.7,6.3,2
2,2008.0,2,26,0.2319999999999999,0.312,0.016,0.128,0.6960000000000001,7.2,7.1,1
0,2007.0,5,76,0.08,0.472,0.0,0.144,0.6960000000000001,7.3,tbd,1
4,2009.0,5,23,0.472,0.16,0.0,0.064,0.6880000000000001,5.8,tbd,0
7,2009.0,0,7,0.472,0.16,0.0,0.056,0.6880000000000001,7.6,8.5,3
11,2015.0,5,3,0.272,0.304,0.0,0.112,0.6880000000000001,8.0,6.2,1
7,2009.0,8,60,0.368,0.168,0.096,0.048,0.6880000000000001,7.6,8.5,3
8,2006.0,1,47,0.008,0.576,0.096,0.008,0.6880000000000001,8.1,8.3,0
0,2002.0,7,71,0.336,0.264,0.0,0.088,0.6880000000000001,7.4,8.4,1
12,2001.0,4,27,0.384,0.264,0.0,0.048,0.6880000000000001,5.3,5.8,0
1,2010.0,5,3,0.376,0.248,0.0,0.064,0.6880000000000001,7.2,6.5,1
8,2006.0,11,76,0.096,0.408,0.0,0.184,0.6880000000000001,7.6,7.9,0
0,2003.0,0,90,0.136,0.104,0.408,0.032,0.6880000000000001,7.2,9.1,1
7,2010.0,11,86,0.48,0.152,0.0,0.056,0.68,7.1,tbd,0
1,2010.0,1,26,0.256,0.336,0.016,0.072,0.68,8.3,8.1,0
7,2007.0,0,25,0.096,0.496,0.0,0.088,0.68,7.3,7.3,1
1,2007.0,1,89,0.6320000000000001,0.0,0.0,0.056,0.68,8.1,7,0
5,2004.0,1,26,0.512,0.144,0.0,0.024,0.68,8.8,8.9,0
2,2012.0,3,26,0.296,0.2319999999999999,0.072,0.088,0.68,8.1,7.6,2
2,2008.0,7,7,0.176,0.264,0.144,0.096,0.68,7.1,7.2,1
2,2012.0,7,58,0.224,0.248,0.104,0.104,0.68,8.2,8.2,1
2,2009.0,0,95,0.416,0.128,0.064,0.08,0.68,8.3,7.7,2
0,2007.0,0,86,0.248,0.0,0.0,0.424,0.68,6.5,8,0
0,2002.0,4,2,0.336,0.256,0.0,0.088,0.68,8.6,8.2,0
16,2013.0,1,60,0.2799999999999999,0.184,0.168,0.04,0.68,7.2,7.7,0
0,2000.0,7,98,0.256,0.2,0.16,0.064,0.68,6.4,7.9,1
4,2008.0,6,60,0.48,0.0,0.16,0.04,0.68,7.5,8.4,0
2,2010.0,1,26,0.6320000000000001,0.0,0.0,0.048,0.68,8.5,7.4,0
7,2009.0,2,75,0.352,0.24,0.016,0.072,0.68,7.8,8.7,2
2,2010.0,2,26,0.352,0.216,0.008,0.096,0.68,7.4,7,2
2,2012.0,0,86,0.2799999999999999,0.2799999999999999,0.008,0.112,0.672,8.4,7.1,2
9,2004.0,0,3,0.52,0.136,0.0,0.016,0.672,8.0,8.8,1
2,2012.0,3,58,0.16,0.096,0.36,0.056,0.672,7.1,7.9,1
2,2009.0,0,76,0.272,0.288,0.0,0.112,0.672,7.8,7.9,1
9,2004.0,0,86,0.52,0.136,0.0,0.016,0.672,6.3,7.1,1
16,2015.0,3,60,0.288,0.224,0.112,0.048,0.672,8.4,8.9,1
2,2009.0,1,89,0.6000000000000001,0.008,0.008,0.056,0.672,8.3,7.8,0
0,2003.0,4,2,0.328,0.256,0.0,0.088,0.672,6.8,tbd,0
2,2009.0,1,26,0.368,0.2,0.008,0.096,0.672,8.4,7.8,1
0,2002.0,4,27,0.328,0.256,0.0,0.088,0.672,6.2,5.3,1
0,2005.0,3,76,0.192,0.128,0.312,0.04,0.672,8.3,8.4,1
0,2004.0,1,75,0.328,0.256,0.0,0.088,0.672,8.6,8.1,0
2,2013.0,1,26,0.6000000000000001,0.0,0.0,0.072,0.672,7.7,6.2,0
4,2007.0,0,26,0.224,0.368,0.0,0.08,0.672,5.1,4.9,0
1,2012.0,2,1,0.368,0.224,0.016,0.056,0.672,6.7,6.8,2
10,2004.0,9,60,0.48,0.176,0.0,0.008,0.672,8.9,9,0
8,2005.0,4,26,0.5599999999999999,0.04,0.0,0.064,0.672,8.6,8.4,3
7,2007.0,8,94,0.592,0.032,0.0,0.048,0.664,5.7,6.7,1
7,2008.0,1,26,0.6080000000000001,0.008,0.0,0.048,0.664,8.2,7.2,0
0,2000.0,0,86,0.192,0.152,0.272,0.048,0.664,7.5,8.8,1
2,2007.0,2,58,0.256,0.256,0.04,0.112,0.664,6.0,7.4,1
1,2011.0,2,89,0.416,0.2,0.0,0.056,0.664,4.9,4.4,2
10,2004.0,0,23,0.48,0.176,0.0,0.008,0.664,5.7,5,0
2,2011.0,1,26,0.6240000000000001,0.0,0.0,0.04,0.664,8.2,5.8,0
5,2003.0,2,54,0.496,0.144,0.008,0.024,0.664,7.7,7.8,2
2,2010.0,1,26,0.296,0.264,0.0,0.104,0.664,7.8,6.7,0
7,2008.0,7,86,0.352,0.248,0.0,0.064,0.664,7.9,8.5,1
0,2005.0,6,76,0.5519999999999999,0.024,0.0,0.088,0.664,8.3,8.8,3
7,2009.0,4,26,0.36,0.24,0.0,0.064,0.664,6.9,7.4,3
2,2012.0,7,14,0.336,0.168,0.08,0.072,0.664,8.4,5.3,1
1,2008.0,10,89,0.4639999999999999,0.136,0.0,0.056,0.664,8.4,7.8,3
13,2011.0,3,58,0.344,0.152,0.112,0.048,0.664,7.5,7.6,1
2,2011.0,0,26,0.32,0.208,0.04,0.088,0.664,8.2,4.3,2
7,2011.0,2,3,0.44,0.16,0.0,0.064,0.656,7.0,1.8,2
5,2002.0,2,26,0.4639999999999999,0.176,0.0,0.024,0.656,7.8,7.8,1
9,2001.0,1,3,0.512,0.136,0.0,0.016,0.656,9.1,9,1
0,2006.0,3,3,0.5519999999999999,0.024,0.0,0.088,0.656,8.1,8.2,1
1,2010.0,5,3,0.512,0.096,0.0,0.048,0.656,8.6,7.9,1
7,2007.0,8,72,0.536,0.024,0.048,0.04,0.656,6.5,8.2,0
8,2005.0,1,3,0.368,0.168,0.0,0.12,0.656,8.3,8,1
5,2002.0,4,26,0.544,0.088,0.0,0.024,0.656,7.5,6.4,0
4,2007.0,11,64,0.6080000000000001,0.0,0.0,0.048,0.656,5.3,tbd,0
5,2001.0,1,54,0.5519999999999999,0.088,0.0,0.016,0.656,7.8,9,0
1,2007.0,2,56,0.32,0.264,0.008,0.072,0.656,7.7,7.6,2
0,2008.0,3,8,0.272,0.032,0.288,0.064,0.656,9.0,8.9,2
2,2012.0,0,14,0.336,0.152,0.088,0.072,0.656,7.4,8.8,2
0,2000.0,7,56,0.32,0.248,0.0,0.08,0.6480000000000001,7.5,tbd,1
1,2012.0,5,54,0.4559999999999999,0.144,0.0,0.048,0.6480000000000001,8.6,8,1
12,2000.0,3,58,0.048,0.032,0.528,0.04,0.6480000000000001,7.8,8.7,1
12,2000.0,4,26,0.36,0.248,0.0,0.04,0.6480000000000001,7.3,6.1,0
9,2004.0,0,60,0.504,0.128,0.0,0.016,0.6480000000000001,8.6,7.2,0
8,2005.0,9,76,0.152,0.328,0.0,0.176,0.6480000000000001,6.6,8.7,1
12,1999.0,3,64,0.056,0.04,0.504,0.04,0.6480000000000001,8.1,8.8,1
8,2007.0,5,76,0.264,0.2,0.056,0.128,0.6480000000000001,8.6,8.7,0
1,2009.0,1,47,0.096,0.4639999999999999,0.024,0.064,0.6480000000000001,7.8,7.6,0
0,2004.0,2,94,0.32,0.248,0.0,0.08,0.6480000000000001,7.0,8.2,2
14,2013.0,1,26,0.536,0.04,0.0,0.064,0.6480000000000001,7.3,5.9,0
2,2009.0,1,26,0.6000000000000001,0.0,0.0,0.048,0.6480000000000001,8.0,6.9,0
2,2010.0,5,3,0.264,0.272,0.0,0.104,0.6480000000000001,7.4,7.1,1
0,2005.0,8,26,0.536,0.024,0.0,0.088,0.6480000000000001,7.5,4.4,1
2,2010.0,7,58,0.336,0.144,0.088,0.072,0.6480000000000001,6.0,7.5,1
2,2008.0,5,76,0.2319999999999999,0.312,0.0,0.096,0.6480000000000001,7.6,tbd,1
0,2005.0,0,75,0.024,0.016,0.592,0.008,0.6400000000000001,7.5,8.2,2
9,2003.0,8,48,0.496,0.128,0.0,0.016,0.6400000000000001,7.5,7.6,1
0,2004.0,2,25,0.312,0.248,0.0,0.08,0.6400000000000001,8.0,8.3,2
13,2012.0,11,64,0.16,0.208,0.24,0.032,0.6400000000000001,7.9,8.5,1
7,2008.0,0,46,0.416,0.168,0.0,0.056,0.6400000000000001,4.5,7.8,3
12,1999.0,3,64,0.36,0.24,0.0,0.04,0.6400000000000001,8.0,8.1,1
1,2009.0,4,16,0.256,0.312,0.0,0.072,0.6400000000000001,8.7,8.2,1
5,2004.0,0,94,0.384,0.224,0.0,0.032,0.6400000000000001,8.3,7.5,2
7,2009.0,1,37,0.248,0.264,0.072,0.056,0.6400000000000001,4.9,tbd,0
15,2013.0,2,77,0.16,0.312,0.032,0.136,0.6400000000000001,7.8,8.9,2
8,2009.0,1,47,0.072,0.264,0.16,0.144,0.6400000000000001,7.2,4.6,0
1,2009.0,5,3,0.416,0.16,0.0,0.056,0.6400000000000001,8.4,8.1,1
15,2013.0,3,81,0.128,0.192,0.224,0.096,0.6400000000000001,8.6,8.5,1
9,2002.0,4,26,0.544,0.072,0.0,0.016,0.6400000000000001,6.8,8.3,0
4,2007.0,5,94,0.584,0.008,0.0,0.048,0.6400000000000001,5.7,7,3
8,2006.0,8,26,0.152,0.304,0.0,0.176,0.6320000000000001,5.7,7.3,1
0,2006.0,7,7,0.528,0.016,0.0,0.088,0.6320000000000001,7.3,8.6,1
0,2008.0,5,3,0.488,0.0,0.0,0.144,0.6320000000000001,7.1,6.3,1
7,2009.0,0,48,0.344,0.2319999999999999,0.0,0.056,0.6320000000000001,4.8,6.4,1
8,2010.0,1,47,0.04,0.24,0.2319999999999999,0.128,0.6320000000000001,7.4,5.8,0
9,2003.0,3,94,0.488,0.128,0.0,0.016,0.6320000000000001,7.9,8.9,0
2,2013.0,0,14,0.192,0.208,0.152,0.08,0.6320000000000001,8.5,5.3,2
12,2001.0,4,89,0.352,0.24,0.0,0.04,0.6320000000000001,3.4,5.3,0
1,2012.0,0,86,0.36,0.216,0.0,0.056,0.6320000000000001,8.3,8,2
1,2013.0,4,26,0.296,0.2799999999999999,0.008,0.056,0.6320000000000001,7.6,5.4,3
1,2012.0,0,3,0.384,0.192,0.0,0.056,0.6320000000000001,7.4,7,2
0,2007.0,8,47,0.512,0.024,0.016,0.08,0.6320000000000001,7.0,tbd,3
0,2000.0,8,94,0.224,0.176,0.184,0.056,0.6320000000000001,7.8,8.4,1
1,2009.0,0,26,0.376,0.184,0.008,0.064,0.6320000000000001,6.5,6.9,2
1,2012.0,3,14,0.336,0.184,0.056,0.048,0.6320000000000001,7.5,7.8,2
11,2015.0,1,47,0.104,0.336,0.104,0.08,0.6320000000000001,8.7,7.1,0
14,2015.0,5,54,0.392,0.176,0.008,0.056,0.6320000000000001,8.4,7.7,2
1,2009.0,5,3,0.408,0.168,0.0,0.056,0.6320000000000001,7.6,5,3
0,2007.0,1,26,0.52,0.024,0.0,0.088,0.6320000000000001,8.3,8.3,0
5,2003.0,1,26,0.192,0.392,0.0,0.04,0.6320000000000001,8.2,8.2,0
8,2007.0,8,26,0.064,0.368,0.0,0.2,0.6320000000000001,6.4,7.3,3
1,2009.0,3,81,0.256,0.16,0.168,0.048,0.6320000000000001,7.2,7.2,1
2,2011.0,2,15,0.216,0.272,0.032,0.104,0.6320000000000001,5.3,6,2
8,2009.0,10,76,0.136,0.4,0.0,0.088,0.6320000000000001,6.9,7.3,3
2,2014.0,1,89,0.288,0.2319999999999999,0.0,0.104,0.6240000000000001,5.5,3.1,1
1,2008.0,3,54,0.304,0.2319999999999999,0.024,0.064,0.6240000000000001,6.5,7,1
2,2009.0,1,26,0.336,0.2,0.0,0.088,0.6240000000000001,8.1,7.7,0
10,2002.0,6,99,0.448,0.168,0.0,0.008,0.6240000000000001,7.1,tbd,0
1,2006.0,0,94,0.536,0.032,0.008,0.048,0.6240000000000001,8.5,8.1,2
1,2010.0,7,58,0.344,0.216,0.008,0.056,0.6240000000000001,7.4,8.5,1
4,2010.0,3,60,0.408,0.072,0.104,0.04,0.6240000000000001,7.9,8.1,3
1,2011.0,7,26,0.32,0.248,0.0,0.056,0.6240000000000001,8.6,7.4,2
1,2013.0,0,21,0.352,0.208,0.008,0.056,0.6240000000000001,5.7,6.3,2
4,2008.0,0,48,0.488,0.088,0.0,0.048,0.6240000000000001,6.8,7.8,3
